21120000000,02 - BARI - BITONTO,PARTITO COMUNISTA,471
21130000000,03 - MOLFETTA,PARTITO COMUNISTA,371
21140000000,05 - ALTAMURA,PARTITO COMUNISTA,522
21210000000,07 - LECCE,PARTITO COMUNISTA,631
21220000000,08 - NARDÒ,PARTITO COMUNISTA,505
21230000000,09 - CASARANO,PARTITO COMUNISTA,599
21240000000,12 - FRANCAVILLA FONTANA,PARTITO COMUNISTA,582
21310000000,06 - MONOPOLI,PARTITO COMUNISTA,635
21320000000,10 - TARANTO,PARTITO COMUNISTA,473
21330000000,11 - MARTINA FRANCA,PARTITO COMUNISTA,487
21340000000,13 - BRINDISI,PARTITO COMUNISTA,429
22110000000,01 - POTENZA,PARTITO COMUNISTA,790
22120000000,02 - MATERA,PARTITO COMUNISTA,721
23110000000,01 - CASTROVILLARI,PARTITO COMUNISTA,528
23120000000,02 - CORIGLIANO CALABRO,PARTITO COMUNISTA,560
23130000000,03 - COSENZA,PARTITO COMUNISTA,654
23140000000,05 - CROTONE,PARTITO COMUNISTA,424
23210000000,04 - CATANZARO,PARTITO COMUNISTA,457
23220000000,06 - VIBO VALENTIA,PARTITO COMUNISTA,453
23230000000,07 - GIOIA TAURO,PARTITO COMUNISTA,709
23240000000,08 - REGGIO DI CALABRIA,PARTITO COMUNISTA,719
24110000000,01 - PALERMO - RESUTTANA-SAN LORENZO,PARTITO COMUNISTA,242
24120000000,02 - PALERMO - LIBERTÀ,PARTITO COMUNISTA,379
24130000000,03 - PALERMO - SETTECANNOLI,PARTITO COMUNISTA,249
24210000000,05 - BAGHERIA,PARTITO COMUNISTA,358
24220000000,06 - MONREALE,PARTITO COMUNISTA,343
24230000000,08 - MARSALA,PARTITO COMUNISTA,336
25110000000,01 - MESSINA,PARTITO COMUNISTA,345
25120000000,02 - BARCELLONA POZZO DI GOTTO,PARTITO COMUNISTA,563
25130000000,03 - ENNA,PARTITO COMUNISTA,325
25210000000,04 - ACIREALE,PARTITO COMUNISTA,518
25220000000,05 - CATANIA,PARTITO COMUNISTA,457
25230000000,06 - MISTERBIANCO,PARTITO COMUNISTA,323
25310000000,07 - PATERNÒ,PARTITO COMUNISTA,516
25320000000,08 - RAGUSA,PARTITO COMUNISTA,346
25330000000,09 - AVOLA,PARTITO COMUNISTA,265
25340000000,10 - SIRACUSA,PARTITO COMUNISTA,250
26110000000,01 - CAGLIARI,PARTITO COMUNISTA,802
26120000000,03 - CARBONIA,PARTITO COMUNISTA,1106
26130000000,06 - ORISTANO,PARTITO COMUNISTA,1056
26210000000,02 - NUORO,PARTITO COMUNISTA,877
26220000000,04 - SASSARI,PARTITO COMUNISTA,767
26230000000,05 - OLBIA,PARTITO COMUNISTA,693
